away_team,home_team,away_st_downs,home_st_downs,away_passing_st_downs,home_passing_st_downs,away_rushing_st_downs,home_rushing_st_downs,away_st_downs_from_penalties,home_st_downs_from_penalties,away_rd_down_efficiency,home_rd_down_efficiency,away_th_down_efficiency,home_th_down_efficiency,away_total_plays,home_total_plays,away_total_yards,home_total_yards,away_total_drives,home_total_drives,away_yards_per_play,home_yards_per_play,away_passing,home_passing,away_comp_att,home_comp_att,away_yards_per_pass,home_yards_per_pass,away_interceptions_thrown,home_interceptions_thrown,away_sacks_yards_lost,home_sacks_yards_lost,away_rushing,home_rushing,away_rushing_attempts,home_rushing_attempts,away_yards_per_rush,home_yards_per_rush,away_red_zone_made_att,home_red_zone_made_att,away_penalties,home_penalties,away_turnovers,home_turnovers,away_fumbles_lost,home_fumbles_lost,away_defensive_special_teams_tds,home_defensive_special_teams_tds,away_possession,home_possession,home_wins
31,8,15.0,7.0,8.0,6.0,5.0,1.0,2.0,0.0,0.15384615384615385,0.1875,0.0,1.0,64.0,55.0,282.0,168.0,13.0,13.0,4.4,3.1,202.0,104.0,0.5384615384615384,0.625,4.7,3.7,4.0,0.0,0.14814814814814814,0.11428571428571428,80.0,64.0,21.0,27.0,3.8,2.4,0.0,0.0,0.1111111111111111,0.09090909090909091,4.0,0.0,0.0,0.0,0.0,1.0,1894,1706,1
30,21,18.0,17.0,13.0,10.0,4.0,3.0,1.0,4.0,0.26666666666666666,0.375,1.0,1.0,70.0,46.0,209.0,283.0,11.0,9.0,3.0,6.2,143.0,155.0,0.6944444444444444,0.8181818181818182,3.1,6.7,0.0,1.0,0.17857142857142858,0.1111111111111111,66.0,128.0,24.0,23.0,2.8,5.6,0.0,0.6666666666666666,0.12121212121212122,0.2,1.0,2.0,1.0,1.0,0.0,2.0,2205,1395,1
5,6,25.0,20.0,17.0,15.0,6.0,5.0,2.0,0.0,0.7692307692307693,0.38461538461538464,0.0,1.0,64.0,64.0,491.0,366.0,9.0,10.0,7.7,5.7,337.0,287.0,0.6842105263157895,0.6521739130434783,8.4,5.9,1.0,1.0,0.15384615384615385,0.15789473684210525,154.0,79.0,24.0,15.0,6.4,5.3,0.6666666666666666,1.0,0.14,0.06802721088435375,1.0,1.0,0.0,0.0,0.0,0.0,1976,1624,0
16,11,23.0,22.0,17.0,11.0,3.0,8.0,3.0,3.0,0.4166666666666667,0.4,0.5,0.0,65.0,59.0,301.0,407.0,12.0,13.0,4.6,6.9,219.0,228.0,0.5853658536585366,0.76,5.0,8.4,2.0,0.0,0.125,0.10526315789473684,82.0,179.0,21.0,32.0,3.9,5.6,1.0,1.0,0.16326530612244897,0.10714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,1740,1860,1
12,27,27.0,18.0,18.0,10.0,8.0,5.0,1.0,3.0,0.625,0.3333333333333333,1.0,0.0,76.0,56.0,395.0,265.0,9.0,9.0,5.2,4.7,282.0,204.0,0.6041666666666666,0.631578947368421,5.8,5.1,0.0,0.0,0.1,0.14285714285714285,113.0,61.0,27.0,16.0,4.2,3.8,0.75,0.25,0.07766990291262135,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2189,1411,0
18,28,17.0,19.0,11.0,13.0,4.0,5.0,2.0,1.0,0.3076923076923077,0.35714285714285715,0.0,1.0,61.0,64.0,290.0,348.0,11.0,11.0,4.8,5.4,192.0,273.0,0.7083333333333334,0.6190476190476191,6.9,6.2,0.0,0.0,0.19047619047619047,0.11764705882352941,98.0,75.0,33.0,20.0,3.0,3.8,0.5,1.0,0.11666666666666667,0.16,0.0,1.0,0.0,1.0,0.0,0.0,1945,1655,0
14,10,18.0,25.0,11.0,10.0,6.0,11.0,1.0,4.0,0.2222222222222222,0.26666666666666666,0.0,1.0,50.0,75.0,375.0,356.0,10.0,12.0,7.5,4.7,215.0,202.0,0.5,0.6666666666666666,7.7,4.7,0.0,1.0,0.15384615384615385,0.12121212121212122,160.0,154.0,22.0,32.0,7.3,4.8,1.0,0.6666666666666666,0.11428571428571428,0.12048192771084337,0.0,1.0,0.0,0.0,1.0,0.0,1459,2141,0
3,24,23.0,31.0,17.0,19.0,5.0,10.0,1.0,2.0,0.375,0.5833333333333334,0.0,1.0,59.0,70.0,483.0,487.0,11.0,11.0,8.2,7.0,391.0,346.0,0.7,0.6944444444444444,9.8,9.6,1.0,0.0,0.0,0.0,92.0,141.0,19.0,34.0,4.8,4.1,0.6,1.0,0.125,0.1,1.0,1.0,0.0,1.0,0.0,0.0,1579,2021,1
19,4,22.0,28.0,14.0,13.0,6.0,11.0,2.0,4.0,0.46153846153846156,0.36363636363636365,0.0,0.0,69.0,69.0,367.0,433.0,10.0,11.0,5.3,6.3,250.0,310.0,0.5581395348837209,0.6388888888888888,5.7,8.2,0.0,0.0,0.1111111111111111,0.09523809523809523,117.0,123.0,25.0,31.0,4.7,4.0,0.6666666666666666,0.6,0.1111111111111111,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1954,1646,1
22,0,24.0,18.0,11.0,12.0,11.0,5.0,2.0,1.0,0.7857142857142857,0.45454545454545453,0.0,0.0,69.0,56.0,340.0,297.0,10.0,9.0,4.9,5.3,215.0,225.0,0.7241379310344828,0.65625,6.5,6.1,0.0,1.0,0.16,0.2777777777777778,125.0,72.0,36.0,19.0,3.5,3.8,0.8,0.25,0.15,0.11538461538461539,2.0,2.0,2.0,1.0,0.0,0.0,2066,1534,0
11,12,18.0,25.0,12.0,14.0,5.0,10.0,1.0,1.0,0.36363636363636365,0.7272727272727273,1.0,0.0,56.0,58.0,242.0,457.0,11.0,10.0,4.3,7.9,147.0,319.0,0.7931034482758621,0.8518518518518519,4.3,11.4,1.0,0.0,0.10869565217391304,0.16666666666666666,95.0,138.0,22.0,30.0,4.3,4.6,1.0,1.0,0.11904761904761904,0.041666666666666664,2.0,0.0,1.0,0.0,0.0,2.0,1765,1835,1
30,25,24.0,20.0,14.0,13.0,7.0,3.0,3.0,4.0,0.26666666666666666,0.4,0.8,0.0,72.0,53.0,305.0,402.0,12.0,11.0,4.2,7.6,229.0,348.0,0.5952380952380952,0.7666666666666667,4.8,11.2,2.0,0.0,0.13333333333333333,0.14285714285714285,76.0,54.0,24.0,22.0,3.2,2.5,1.0,0.6666666666666666,0.14634146341463414,0.13043478260869565,3.0,0.0,1.0,0.0,0.0,0.0,1920,1680,1
24,13,33.0,13.0,13.0,9.0,18.0,4.0,2.0,0.0,0.5833333333333334,0.0,1.0,0.5,74.0,43.0,509.0,284.0,10.0,10.0,6.9,6.6,265.0,174.0,0.8148148148148148,0.6086956521739131,9.8,6.4,0.0,2.0,0.0,0.16666666666666666,244.0,110.0,47.0,16.0,5.2,6.9,0.8333333333333334,1.0,0.2,0.15384615384615385,0.0,2.0,0.0,0.0,0.0,0.0,2386,1214,0
5,20,25.0,19.0,19.0,13.0,5.0,6.0,1.0,0.0,0.35714285714285715,0.5,0.5,0.0,73.0,50.0,382.0,427.0,10.0,10.0,5.2,8.5,311.0,216.0,0.7307692307692307,0.8095238095238095,5.8,10.3,0.0,1.0,0.10526315789473684,0.0,71.0,211.0,19.0,29.0,3.7,7.3,0.6666666666666666,1.0,0.2,0.18421052631578946,2.0,1.0,2.0,0.0,0.0,0.0,1883,1717,1
4,22,16.0,23.0,12.0,11.0,4.0,11.0,0.0,1.0,0.2,0.4166666666666667,0.6666666666666666,0.0,65.0,63.0,284.0,385.0,12.0,11.0,4.4,6.1,244.0,235.0,0.5348837209302325,0.68,5.3,8.7,0.0,0.0,0.13043478260869565,0.14285714285714285,40.0,150.0,19.0,36.0,2.1,4.2,1.0,0.6666666666666666,0.12903225806451613,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1623,1977,1
17,1,24.0,17.0,16.0,11.0,6.0,4.0,2.0,2.0,0.5294117647058824,0.5454545454545454,1.0,0.0,73.0,52.0,415.0,366.0,10.0,11.0,5.7,7.0,324.0,285.0,0.6923076923076923,0.7241379310344828,8.3,9.8,0.0,1.0,0.0,0.0,91.0,81.0,34.0,23.0,2.7,3.5,0.6666666666666666,1.0,0.13114754098360656,0.15555555555555556,1.0,1.0,1.0,0.0,0.0,0.0,2110,1490,1
26,29,21.0,20.0,13.0,12.0,7.0,8.0,1.0,0.0,0.5,0.36363636363636365,0.5,0.0,69.0,56.0,260.0,330.0,11.0,11.0,3.8,5.9,166.0,212.0,0.5641025641025641,0.75,3.8,6.4,2.0,0.0,0.11904761904761904,0.13513513513513514,94.0,118.0,25.0,23.0,3.8,5.1,1.0,0.5,0.1,0.12698412698412698,2.0,0.0,0.0,0.0,0.0,0.0,1907,1693,1
7,31,23.0,12.0,13.0,7.0,10.0,5.0,0.0,0.0,0.5,0.08333333333333333,1.0,0.6666666666666666,73.0,55.0,451.0,199.0,12.0,12.0,6.2,3.6,239.0,116.0,0.6153846153846154,0.5,8.9,3.1,0.0,2.0,0.125,0.15789473684210525,212.0,83.0,46.0,18.0,4.6,4.6,0.8,1.0,0.13333333333333333,0.1,0.0,2.0,0.0,0.0,1.0,0.0,2362,1238,0
6,16,15.0,29.0,7.0,22.0,6.0,6.0,2.0,1.0,0.38461538461538464,0.6,0.0,0.0,55.0,67.0,286.0,501.0,9.0,10.0,5.2,7.5,170.0,398.0,0.7037037037037037,0.7073170731707317,5.7,9.3,0.0,2.0,0.375,0.25,116.0,103.0,25.0,24.0,4.6,4.3,0.5,0.0,0.15384615384615385,0.1,0.0,4.0,0.0,2.0,0.0,0.0,1728,1872,0
14,23,16.0,16.0,8.0,12.0,7.0,3.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.3333333333333333,53.0,63.0,335.0,317.0,9.0,10.0,6.3,5.0,222.0,203.0,0.6923076923076923,0.6486486486486487,8.2,5.0,1.0,0.0,1.0,0.1,113.0,114.0,26.0,22.0,4.3,5.2,0.3333333333333333,0.0,0.08571428571428572,0.10909090909090909,1.0,1.0,0.0,1.0,0.0,0.0,1730,1870,0
8,19,19.0,21.0,11.0,11.0,6.0,10.0,2.0,0.0,0.2857142857142857,0.4,0.75,0.5,66.0,55.0,294.0,377.0,10.0,9.0,4.5,6.9,163.0,182.0,0.6216216216216216,0.6785714285714286,3.8,6.1,1.0,0.0,0.12,0.11764705882352941,131.0,195.0,23.0,25.0,5.7,7.8,0.0,1.0,0.3,0.13333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,1928,1672,1
10,3,29.0,25.0,9.0,17.0,15.0,8.0,5.0,0.0,0.2222222222222222,0.5,0.0,0.0,64.0,64.0,414.0,456.0,10.0,11.0,6.5,7.1,141.0,307.0,0.6538461538461539,0.717948717948718,4.7,7.5,0.0,0.0,0.11428571428571428,0.18181818181818182,273.0,149.0,34.0,23.0,8.0,6.5,0.75,0.5714285714285714,0.125,0.09803921568627451,1.0,0.0,1.0,0.0,0.0,0.0,1837,1763,1
0,2,23.0,23.0,14.0,20.0,9.0,3.0,0.0,0.0,0.5,0.4,1.0,0.0,68.0,62.0,410.0,421.0,10.0,11.0,6.0,6.8,239.0,350.0,0.7222222222222222,0.7272727272727273,6.0,7.6,0.0,1.0,0.12903225806451613,0.2,171.0,71.0,28.0,16.0,6.1,4.4,0.6,0.6666666666666666,0.13513513513513514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002,1598,0
15,9,17.0,24.0,10.0,14.0,3.0,6.0,4.0,4.0,0.4166666666666667,0.6153846153846154,0.0,0.0,55.0,68.0,277.0,374.0,11.0,11.0,5.0,5.5,180.0,250.0,0.6129032258064516,0.6923076923076923,5.6,6.4,0.0,2.0,0.125,0.0,97.0,124.0,23.0,29.0,4.2,4.3,0.5,0.5,0.10256410256410256,0.10309278350515463,0.0,2.0,0.0,0.0,0.0,0.0,1546,2054,0
19,10,14.0,23.0,11.0,12.0,3.0,9.0,0.0,2.0,0.2727272727272727,0.4,0.0,1.0,48.0,69.0,359.0,378.0,11.0,12.0,7.5,5.5,311.0,205.0,0.7,0.6774193548387096,8.9,6.0,0.0,0.0,0.23809523809523808,0.15,48.0,173.0,13.0,35.0,3.7,4.9,0.5,0.6,0.0625,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1542,2058,1
0,5,20.0,19.0,10.0,13.0,9.0,6.0,1.0,0.0,0.5384615384615384,0.5,0.0,0.0,63.0,55.0,323.0,354.0,9.0,8.0,5.1,6.4,191.0,274.0,0.6875,0.7058823529411765,5.6,7.4,0.0,1.0,0.11764705882352941,0.17647058823529413,132.0,80.0,29.0,18.0,4.6,4.4,0.5,0.0,0.1,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1917,1683,0
11,30,20.0,20.0,16.0,11.0,4.0,9.0,0.0,0.0,0.45454545454545453,0.3333333333333333,0.0,0.0,57.0,64.0,387.0,309.0,10.0,11.0,6.8,4.8,331.0,215.0,0.6578947368421053,0.6216216216216216,8.1,5.7,1.0,0.0,0.11538461538461539,0.2,56.0,94.0,16.0,26.0,3.5,3.6,0.75,0.6666666666666666,0.13333333333333333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1700,1900,1
22,1,16.0,26.0,10.0,15.0,4.0,8.0,2.0,3.0,0.42857142857142855,0.5,0.0,0.0,59.0,60.0,263.0,397.0,10.0,10.0,4.5,6.6,176.0,295.0,0.7241379310344828,0.75,5.2,9.2,2.0,0.0,0.18518518518518517,0.0,87.0,102.0,25.0,28.0,3.5,3.6,1.0,0.8,0.07142857142857142,0.11666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,1724,1876,1
16,15,31.0,19.0,18.0,10.0,10.0,9.0,3.0,0.0,0.6666666666666666,0.4444444444444444,0.5,0.0,68.0,53.0,510.0,359.0,11.0,11.0,7.5,6.8,359.0,196.0,0.6756756756756757,0.9444444444444444,9.4,8.9,4.0,0.0,0.14285714285714285,0.11428571428571428,151.0,163.0,30.0,31.0,5.0,5.3,0.8,1.0,0.1,0.13333333333333333,4.0,0.0,0.0,0.0,1.0,2.0,1927,1673,1
18,6,19.0,23.0,8.0,12.0,7.0,9.0,4.0,2.0,0.36363636363636365,0.4,0.0,1.0,58.0,73.0,320.0,278.0,11.0,12.0,5.5,3.8,181.0,154.0,0.6666666666666666,0.46153846153846156,6.7,3.5,2.0,2.0,0.1111111111111111,0.14285714285714285,139.0,124.0,31.0,29.0,4.5,4.3,0.3333333333333333,0.75,0.175,0.13953488372093023,3.0,2.0,1.0,0.0,2.0,0.0,1743,1857,0
12,17,19.0,15.0,10.0,5.0,3.0,9.0,6.0,1.0,0.2727272727272727,0.3333333333333333,0.0,0.0,60.0,67.0,323.0,243.0,14.0,14.0,5.4,3.6,297.0,64.0,0.574468085106383,0.5555555555555556,6.1,2.7,3.0,0.0,0.11764705882352941,0.15,26.0,179.0,11.0,43.0,2.4,4.2,0.6666666666666666,1.0,0.2,0.0990990990990991,3.0,1.0,0.0,1.0,0.0,0.0,1340,2260,0
13,27,15.0,23.0,10.0,7.0,4.0,15.0,1.0,1.0,0.42857142857142855,0.5,0.0,0.0,54.0,75.0,255.0,403.0,11.0,12.0,4.7,5.4,207.0,136.0,0.5135135135135135,0.6842105263157895,5.4,6.2,0.0,1.0,0.25,0.21428571428571427,48.0,267.0,16.0,53.0,3.0,5.0,1.0,0.5,0.1206896551724138,0.16129032258064516,0.0,1.0,0.0,0.0,0.0,0.0,1311,2289,1
23,26,19.0,13.0,9.0,7.0,9.0,5.0,1.0,1.0,0.3333333333333333,0.2727272727272727,0.0,0.0,68.0,52.0,325.0,282.0,14.0,13.0,4.8,5.4,173.0,128.0,0.6129032258064516,0.45,4.9,6.1,0.0,2.0,0.21052631578947367,0.125,152.0,154.0,33.0,31.0,4.6,5.0,0.3333333333333333,1.0,0.2,0.11290322580645161,0.0,2.0,0.0,0.0,0.0,0.0,2161,1439,0
28,14,16.0,26.0,7.0,18.0,6.0,5.0,3.0,3.0,0.3,0.6,0.5,0.0,52.0,72.0,325.0,479.0,10.0,10.0,6.2,6.7,217.0,384.0,0.6060606060606061,0.6511627906976745,6.6,8.3,0.0,2.0,0.0,0.17647058823529413,108.0,95.0,19.0,26.0,5.7,3.7,0.5,0.6666666666666666,0.16279069767441862,0.11666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1331,2269,0
2,24,13.0,28.0,9.0,21.0,2.0,6.0,2.0,1.0,0.3,0.5454545454545454,0.0,1.0,48.0,69.0,196.0,546.0,11.0,11.0,4.1,7.9,138.0,373.0,0.5757575757575758,0.71875,3.8,11.7,3.0,0.0,0.16666666666666666,0.0,58.0,173.0,12.0,37.0,4.8,4.7,0.0,0.8,0.12244897959183673,0.11594202898550725,3.0,0.0,0.0,0.0,0.0,0.0,1346,2254,1
21,25,19.0,24.0,15.0,12.0,2.0,8.0,2.0,4.0,0.4166666666666667,0.5,1.0,0.0,62.0,71.0,268.0,308.0,11.0,11.0,4.3,4.3,246.0,160.0,0.6521739130434783,0.6451612903225806,5.1,5.0,2.0,2.0,0.125,0.2,22.0,148.0,14.0,39.0,1.6,3.8,0.4,0.5,0.08,0.10869565217391304,3.0,3.0,1.0,1.0,0.0,2.0,1531,2069,1
29,3,27.0,29.0,21.0,21.0,2.0,4.0,4.0,4.0,0.5,0.35714285714285715,1.0,1.0,69.0,75.0,546.0,455.0,15.0,15.0,7.9,6.1,448.0,379.0,0.717391304347826,0.6326530612244898,9.1,7.0,3.0,0.0,0.1,0.14705882352941177,98.0,76.0,20.0,21.0,4.9,3.6,0.75,0.6666666666666666,0.0962962962962963,0.13333333333333333,5.0,2.0,2.0,2.0,2.0,4.0,1777,1823,1
25,30,19.0,17.0,13.0,12.0,3.0,4.0,3.0,1.0,0.3,0.35714285714285715,0.0,0.5,57.0,64.0,264.0,333.0,10.0,11.0,4.6,5.2,226.0,222.0,0.7368421052631579,0.7368421052631579,5.4,5.6,0.0,2.0,0.3333333333333333,0.14285714285714285,38.0,111.0,15.0,24.0,2.5,4.6,1.0,0.5,0.15,0.09259259259259259,1.0,2.0,1.0,0.0,2.0,0.0,1634,1966,0
6,0,18.0,20.0,12.0,11.0,5.0,8.0,1.0,1.0,0.36363636363636365,0.42857142857142855,0.0,0.0,61.0,69.0,331.0,404.0,13.0,13.0,5.4,5.9,251.0,258.0,0.631578947368421,0.7096774193548387,6.1,7.4,3.0,0.0,0.17647058823529413,0.12903225806451613,80.0,146.0,20.0,34.0,4.0,4.3,0.6666666666666666,0.6666666666666666,0.16,0.13333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,1597,2003,1
5,24,21.0,19.0,18.0,9.0,2.0,9.0,1.0,1.0,0.3333333333333333,0.45454545454545453,0.6666666666666666,0.0,69.0,55.0,366.0,312.0,10.0,11.0,5.3,5.7,340.0,162.0,0.7446808510638298,0.6818181818181818,6.4,6.8,1.0,1.0,0.16216216216216217,0.2222222222222222,26.0,150.0,16.0,31.0,1.6,4.8,0.5,0.6666666666666666,0.07692307692307693,0.15789473684210525,4.0,1.0,3.0,0.0,0.0,0.0,1859,1741,1
17,7,25.0,18.0,6.0,5.0,13.0,9.0,6.0,4.0,0.38461538461538464,0.2,0.0,0.0,65.0,54.0,333.0,327.0,12.0,13.0,5.1,6.1,107.0,160.0,0.5217391304347826,0.42105263157894735,4.1,8.4,2.0,0.0,0.15,0.0,226.0,167.0,39.0,35.0,5.8,4.8,0.75,0.6666666666666666,0.1111111111111111,0.1625,2.0,0.0,0.0,0.0,0.0,0.0,1962,1638,1
20,13,24.0,25.0,14.0,14.0,7.0,7.0,3.0,4.0,0.5,0.3333333333333333,1.0,0.5,61.0,67.0,342.0,372.0,11.0,10.0,5.6,5.6,258.0,243.0,0.7307692307692307,0.5869565217391305,9.9,5.2,0.0,1.0,0.0,0.08333333333333333,84.0,129.0,35.0,20.0,2.4,6.5,1.0,0.6666666666666666,0.11475409836065574,0.13541666666666666,0.0,2.0,0.0,1.0,0.0,0.0,1924,1676,0
4,31,25.0,18.0,12.0,12.0,11.0,4.0,2.0,2.0,0.4166666666666667,0.42857142857142855,1.0,0.0,67.0,62.0,498.0,338.0,11.0,10.0,7.4,5.5,283.0,264.0,0.6451612903225806,0.5777777777777777,9.1,5.6,0.0,1.0,0.0,0.16666666666666666,215.0,74.0,36.0,15.0,6.0,4.9,0.3333333333333333,0.5,0.10476190476190476,0.1702127659574468,0.0,1.0,0.0,0.0,0.0,0.0,2066,1534,0
15,2,18.0,19.0,14.0,11.0,4.0,6.0,0.0,2.0,0.4166666666666667,0.2727272727272727,0.0,1.0,57.0,60.0,402.0,341.0,10.0,10.0,7.1,5.7,276.0,214.0,0.7027027027027027,0.7142857142857143,7.1,6.9,1.0,0.0,0.09523809523809523,0.13636363636363635,126.0,127.0,18.0,29.0,7.0,4.4,0.3333333333333333,0.6666666666666666,0.12087912087912088,0.15217391304347827,1.0,0.0,0.0,0.0,0.0,0.0,1642,1958,1
9,16,23.0,25.0,12.0,15.0,9.0,9.0,2.0,1.0,0.125,0.5384615384615384,0.0,0.0,60.0,70.0,342.0,412.0,11.0,11.0,5.7,5.9,194.0,304.0,0.5625,0.7631578947368421,5.4,7.8,2.0,0.0,0.14814814814814814,0.125,148.0,108.0,24.0,31.0,6.2,3.5,0.5,1.0,0.11764705882352941,0.12857142857142856,2.0,0.0,0.0,0.0,0.0,0.0,1551,2049,1
10,11,21.0,26.0,13.0,13.0,7.0,10.0,1.0,3.0,0.42857142857142855,0.375,1.0,0.0,61.0,57.0,397.0,476.0,9.0,9.0,6.5,8.4,322.0,256.0,0.7096774193548387,0.8333333333333334,9.8,8.5,0.0,1.0,0.11764705882352941,0.0,75.0,220.0,28.0,27.0,2.7,8.1,0.4,0.42857142857142855,0.1111111111111111,0.1,0.0,1.0,0.0,0.0,0.0,0.0,1826,1774,0
23,27,13.0,23.0,9.0,9.0,4.0,13.0,0.0,1.0,0.23076923076923078,0.6153846153846154,0.5,0.0,56.0,69.0,249.0,416.0,11.0,9.0,4.4,6.0,182.0,174.0,0.47058823529411764,0.56,4.9,6.7,0.0,2.0,0.25,0.25,67.0,242.0,19.0,43.0,3.5,5.6,1.0,0.5,0.16666666666666666,0.13333333333333333,1.0,2.0,1.0,0.0,0.0,3.0,1548,2052,1
26,14,10.0,30.0,4.0,17.0,5.0,11.0,1.0,2.0,0.3333333333333333,0.42857142857142855,0.0,1.0,45.0,66.0,149.0,414.0,11.0,11.0,3.3,6.3,87.0,236.0,0.631578947368421,0.875,4.1,6.6,1.0,0.0,0.1111111111111111,0.17391304347826086,62.0,178.0,24.0,30.0,2.6,5.9,0.0,0.8333333333333334,0.08571428571428572,0.13333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1482,2118,1
12,28,25.0,17.0,19.0,12.0,4.0,5.0,2.0,0.0,0.35714285714285715,0.2727272727272727,1.0,0.0,76.0,53.0,527.0,308.0,11.0,11.0,6.9,5.8,452.0,184.0,0.7241379310344828,0.5357142857142857,7.5,6.1,2.0,0.0,0.16666666666666666,0.15384615384615385,75.0,124.0,16.0,23.0,4.7,5.4,0.5,0.75,0.14705882352941177,0.12,4.0,0.0,2.0,0.0,0.0,0.0,2100,1500,1
8,1,14.0,26.0,8.0,17.0,5.0,6.0,1.0,3.0,0.36363636363636365,0.3333333333333333,0.0,1.0,51.0,65.0,314.0,455.0,12.0,12.0,6.2,7.0,201.0,337.0,0.68,0.8157894736842105,7.7,8.6,0.0,2.0,0.3333333333333333,0.1,113.0,118.0,25.0,26.0,4.5,4.5,0.5,0.75,0.13333333333333333,0.1346153846153846,1.0,3.0,1.0,1.0,0.0,0.0,1686,1914,1
19,21,14.0,22.0,8.0,18.0,5.0,4.0,1.0,0.0,0.2,0.5,0.0,0.0,51.0,69.0,254.0,416.0,10.0,12.0,5.0,6.0,172.0,325.0,0.6071428571428571,0.7631578947368421,5.4,8.1,0.0,0.0,0.15384615384615385,0.11764705882352941,82.0,91.0,19.0,29.0,4.3,3.1,1.0,0.3333333333333333,0.2,0.10909090909090909,1.0,0.0,1.0,0.0,0.0,0.0,1523,2077,1
22,18,14.0,19.0,10.0,11.0,3.0,7.0,1.0,1.0,0.3333333333333333,0.36363636363636365,0.0,1.0,52.0,62.0,365.0,462.0,11.0,12.0,7.0,7.5,260.0,181.0,0.9565217391304348,0.7916666666666666,9.0,6.5,0.0,0.0,0.13953488372093023,0.13793103448275862,105.0,281.0,23.0,34.0,4.6,8.3,0.0,1.0,0.14,0.05660377358490566,1.0,0.0,1.0,0.0,0.0,0.0,1802,1798,1
24,0,14.0,21.0,6.0,11.0,4.0,7.0,4.0,3.0,0.2727272727272727,0.5,0.0,0.0,49.0,66.0,176.0,308.0,9.0,9.0,3.6,4.7,111.0,209.0,0.6428571428571429,0.8571428571428571,3.7,6.0,1.0,0.0,0.125,0.175,65.0,99.0,19.0,31.0,3.4,3.2,0.0,0.2,0.10416666666666667,0.1,1.0,2.0,0.0,2.0,0.0,0.0,1387,2213,1
27,5,25.0,16.0,9.0,6.0,12.0,5.0,4.0,5.0,0.4666666666666667,0.2222222222222222,1.0,0.0,77.0,45.0,366.0,131.0,10.0,10.0,4.8,2.9,159.0,97.0,0.5769230769230769,0.5925925925925926,5.7,3.2,0.0,0.0,0.25,0.08823529411764706,207.0,34.0,49.0,15.0,4.2,2.3,0.5,1.0,0.10227272727272728,0.0975609756097561,1.0,1.0,1.0,1.0,2.0,2.0,2379,1221,0
28,13,16.0,20.0,6.0,12.0,9.0,6.0,1.0,2.0,0.38461538461538464,0.38461538461538464,0.0,0.0,57.0,64.0,361.0,313.0,13.0,12.0,6.3,4.9,143.0,202.0,0.5714285714285714,0.6756756756756757,6.2,4.9,0.0,1.0,0.25,0.11764705882352941,218.0,111.0,34.0,23.0,6.4,4.8,0.5,0.0,0.11666666666666667,0.12,1.0,3.0,1.0,2.0,0.0,0.0,1720,1880,0
3,30,24.0,23.0,12.0,14.0,9.0,5.0,3.0,4.0,0.45454545454545453,0.16666666666666666,0.0,0.0,64.0,64.0,344.0,310.0,13.0,12.0,5.4,4.8,195.0,208.0,0.5151515151515151,0.5882352941176471,5.6,5.5,1.0,1.0,0.16666666666666666,0.10810810810810811,149.0,102.0,29.0,26.0,5.1,3.9,0.75,0.2,0.06666666666666667,0.14814814814814814,2.0,2.0,1.0,1.0,0.0,0.0,1696,1904,0
26,19,18.0,22.0,8.0,15.0,8.0,6.0,2.0,1.0,0.38461538461538464,0.21428571428571427,0.0,1.0,57.0,74.0,315.0,325.0,11.0,11.0,5.5,4.4,133.0,227.0,0.4230769230769231,0.62,4.8,4.5,0.0,0.0,0.125,0.16666666666666666,182.0,98.0,29.0,23.0,6.3,4.3,1.0,0.6666666666666666,0.14285714285714285,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,1654,1946,0
7,8,24.0,15.0,10.0,10.0,10.0,2.0,4.0,3.0,0.38461538461538464,0.2222222222222222,0.0,0.0,66.0,50.0,415.0,175.0,11.0,12.0,6.3,3.5,217.0,115.0,0.5454545454545454,0.6666666666666666,6.2,4.3,2.0,1.0,0.14285714285714285,0.13636363636363635,198.0,60.0,31.0,23.0,6.4,2.6,0.6666666666666666,1.0,0.10833333333333334,0.0898876404494382,3.0,1.0,1.0,0.0,0.0,0.0,1977,1623,1
11,16,27.0,18.0,17.0,11.0,8.0,5.0,2.0,2.0,0.375,0.46153846153846156,0.0,0.0,65.0,59.0,444.0,315.0,12.0,11.0,6.8,5.3,276.0,220.0,0.6666666666666666,0.6666666666666666,6.0,6.5,4.0,0.0,0.16666666666666666,0.13793103448275862,168.0,95.0,19.0,25.0,8.8,3.8,0.6666666666666666,0.6,0.0673076923076923,0.13043478260869565,4.0,1.0,0.0,1.0,0.0,0.0,1806,1794,1
